created_at,text,polarity
Fri Feb 24 12:37:10 +0000 2017,@B12Simon @ukenaut @dazwright I work in Highgate. The rodents there have health bars.,negative
Fri Feb 24 12:37:10 +0000 2017,"Did over-dependence upon lingua foreign (Eng) used as the foundational medium of learn, work &amp; comm, hamper our indigenous development?",negative
Fri Feb 24 12:37:10 +0000 2017,RT @24Gaurravi: HP Racer 4 Synth - The Next Generation Engine Oil.. For the Next Generation Motorcycles!!,negative
Fri Feb 24 12:37:10 +0000 2017,@lemanieclaire sorry we couldn't be there! We were all on a site visit after work. Hope it went well!,negative
Fri Feb 24 12:37:09 +0000 2017,Things that #stoners do #1 We like to view the setting sun #Cannabis https://t.co/eFqLjLW08A https://t.co/VL5pKtiZWg,negative
Fri Feb 24 12:37:10 +0000 2017,Green Juice Recipe for Beginners https://t.co/w5PssiwtDR https://t.co/XX4R5nmQNj,negative
Fri Feb 24 12:37:10 +0000 2017,31: Good work #MechEfortheCup,negative
Fri Feb 24 12:37:10 +0000 2017,"After Care Lead Coach, Washington Nationals - Headfirst Professional Sports Camps - Washington, DC https://t.co/ZWnOisodlA",negative
Fri Feb 24 12:37:03 +0000 2017,"Fur industry = Extreme Cruelty
Period.
#FurFreeFriday #FurFreeWorld 
#FurFreeForever
https://t.co/6pxETF2Cn1",negative
Fri Feb 24 12:37:10 +0000 2017,Wet Nose Designs Christmas Presents Holiday Dog Collar Green https://t.co/GDzXKO1Q5S https://t.co/l5GTBoUafa,negative
Fri Feb 24 12:37:10 +0000 2017,"I tried to work on my doctoral thesis, but I couldn't find my container of pudding.",negative
Fri Feb 24 12:37:10 +0000 2017,@StandardBankZA the consultant switched 2 numbers in my student number so it doesn't reflect on the schools system,negative
Fri Feb 24 12:37:10 +0000 2017,RT @csmonitor: Even as greenhouse gas emissions from energy have been falling over the past decade. https://t.co/rcjS1GzA5x,negative
Fri Feb 24 12:37:10 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/xwJULdxSEv",negative
Fri Feb 24 12:37:10 +0000 2017,Ac,negative
Fri Feb 24 12:37:10 +0000 2017,DAM THAT ONE IS FAR I CANT BREATHE,negative
Fri Feb 24 12:37:11 +0000 2017,"RT @ducilly: Ja samo ne dam na sebe, nikada...",negative
Fri Feb 24 12:37:11 +0000 2017,RT @GM_HSC: Stuart Cowley now presenting on the work being done around adult social care in Wigan,negative
Fri Feb 24 12:37:10 +0000 2017,3 PC Metal POLICE Stun Gun 260 Million Volt Rechargeable LED Flashlight + Case-S https://t.co/VIWxjENWfE https://t.co/ZArMcWCOh7,negative
Fri Feb 24 12:37:11 +0000 2017,3 PC Metal POLICE Stun Gun 260 Million Volt Rechargeable LED Flashlight + Case-S https://t.co/iHdEILSt6p https://t.co/WFJ5WCiY3M,negative
Fri Feb 24 12:37:11 +0000 2017,"If you're looking for work in #Columbus, OH, check out this #job: https://t.co/qIkANpFT1c #BusinessMgmt #Hiring https://t.co/Kn489tRhv9",negative
Fri Feb 24 12:37:11 +0000 2017,"GreenWorld Health Care: Do you wish to Improve your Immune system and also improve your health, Green world Int... https://t.co/VePHdXaLtf",negative
Fri Feb 24 12:37:11 +0000 2017,Sleep na ako. Kailang ko pa ng energy bukas hahah,negative
Fri Feb 24 12:37:11 +0000 2017,Massive Cross Raised On Iraq Hillside Symbolises Victory Of Light Over Darkness https://t.co/DERAsLPt4D #USA https://t.co/iVlyUsUokg,negative
Fri Feb 24 12:37:11 +0000 2017,"I will not boast in anything; no gifts, no power, no wisdom. But I will boast in Jesus Christ, His death and resurrection!",negative
Fri Feb 24 12:37:11 +0000 2017,#NowPlaying Substance D by Primal Scream / Evil Heat,negative
Fri Feb 24 12:37:11 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/DJGaoJU3uE https://t.co/H8CcvZ0kjl,negative
Fri Feb 24 12:37:11 +0000 2017,Work all day then dance all night,negative
Fri Feb 24 12:37:11 +0000 2017,"If you're looking for work in #Dallas, TX, check out this #job: https://t.co/VCXYk7Y2si #PhysicalTherapy #PT #Hiring https://t.co/VbYD1obnTC",negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,"@adsmckie Solid line, but I feel there's something about an illegal pick and roll that's going to waste here haha",negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @RealPostMaIone: This year I'm going to work twice as hard and twice as quiet.,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,Focallure Pro Oil Lasting Smooth Anti-sweat Breathable Transparent Loose Powder https://t.co/EMAWFFSdiC https://t.co/Zc6PNc7161,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,Sounds like the fostering of entitlement....no thanks...I didn't work hard so you don't have to. https://t.co/oUMpwtICEd,negative
Fri Feb 24 12:37:11 +0000 2017,RT @_indigogo: This is what I see when I read GAON/BigHit flimsy apology/excuses https://t.co/6reMJmD908,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,RT @cnni: .@realDonaldTrump says US must be 'top of the pack' in nuclear weapons capability https://t.co/rBc7VfTMxQ https://t.co/OunKv0YRUR,negative
Fri Feb 24 12:37:11 +0000 2017,"RT @TheSoneSource: SMTOWN SUM: Girls' Generation Chocolate Popcorn
https://t.co/6KKvZYZW7n
https://t.co/snbQC3nHhD https://t.co/Z2YWgCSHMC",negative
Fri Feb 24 12:37:12 +0000 2017,"Junior Coach, Washington Nationals Baseball Camp - Headfirst Professional Sports Camps - Washington, DC https://t.co/NTTRtFl2Ps",negative
Fri Feb 24 12:37:12 +0000 2017,RT @GOAL_ID: Carlos Bacca: Saya Bahagia Di AC Milan https://t.co/dBSusO5L5s https://t.co/uks5DlFP39,negative
Fri Feb 24 12:37:12 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/yEROd10h4G",negative
Fri Feb 24 12:37:12 +0000 2017,"@RyanSullivanNB @seguincbc @NBPoliNews These are direct &amp; indirect jobs. How many of the 4,154 students stay &amp; work in NB? #nbpoli",negative
Fri Feb 24 12:37:12 +0000 2017,"RT @TheWhitneyBrown: Drill, Baby, Drill! The Untapped Energy Beneath Our National Parks! #RejectedCPACPanels",negative
Fri Feb 24 12:37:12 +0000 2017,#latest_newsErdogan Aide Says Turkey Not Seeking Assad's Removal from Power https://t.co/hFgwV5vO5J,negative
Fri Feb 24 12:37:12 +0000 2017,#EstatePlan Does your will that was written long ago properly reflect the passing of a named beneficiary?,negative
Fri Feb 24 12:37:12 +0000 2017,"@AuntyNeville664 @Jake_Hanrahan @TRobinsonNewEra @PeterSweden7 I live in city center, work in 'no-go' area, just went for lunch in another",negative
Fri Feb 24 12:37:12 +0000 2017,"i gotta learn to complain less , work harder, hate less &amp; grind smarter.",negative
Fri Feb 24 12:37:12 +0000 2017,RT @abhishek_rke: Bibs Collected ...Fun begins @sun 5 am https://t.co/BwYWkDu7jZ,negative
Fri Feb 24 12:37:12 +0000 2017,@SCOANTBJoshua unity is the power. #NoToXenophobia .Amen,negative
Fri Feb 24 12:37:12 +0000 2017,RT @HPCL: HP Re-Fuel Card. A user-friendly card with exciting benefits. https://t.co/UMgI2BnVJI,negative
Fri Feb 24 12:37:12 +0000 2017,RT @ethelblue: Valid point! https://t.co/DnWnfdDQ5W,negative
Fri Feb 24 12:37:12 +0000 2017,RT @NigmaNoname: 0/10 i hate alex jones and even I want this https://t.co/2la9cYieOE,negative
Fri Feb 24 12:37:12 +0000 2017,https://t.co/Q2oSVpX7Os,negative
Fri Feb 24 12:37:13 +0000 2017,RT @CutePicsOfPugs: Rare Pug Leopard-Lion Hybrid https://t.co/wUNyxvVJaf,negative
Fri Feb 24 12:37:13 +0000 2017,So mad I left my headphones in my moms truck and she left to work before I could even grab,negative
Fri Feb 24 12:37:13 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/n3raT4aytj",negative
Fri Feb 24 12:37:13 +0000 2017,"RT @ItsYellowAngel: S - Sun

HEAVEN Day1Apartment8PS",negative
Fri Feb 24 12:37:13 +0000 2017,Ludwig now moving the discussion towards African feminism and power dynamics. We have to dismantle the system of dominance namely patriarchy,negative
Fri Feb 24 12:37:13 +0000 2017,You aint gotta like my work just respect my hustle,negative
Fri Feb 24 12:37:13 +0000 2017,"Manjakan Customer, Dealer #Yamaha Mekar Motor Tawarkan Service Asik https://t.co/id2Xeo9Oqz #pojoksatu #otomotif",negative
Fri Feb 24 12:37:13 +0000 2017,Deputy Executive Director says UN-Habitat to localise global research work in refugee project https://t.co/tC23FEq1ZA,negative
Fri Feb 24 12:37:13 +0000 2017,RT @botizenhelene: SHOUT OUT TO THE CURRENT SITUATION.,negative
Fri Feb 24 12:37:13 +0000 2017,Sign the petition to tell Congress: Stop Trump from starting nuclear war! https://t.co/1LWKpArDvk,negative
Fri Feb 24 12:37:13 +0000 2017,Son this track right here woke me up after leaving work https://t.co/mYNKYEWXRw,negative
Fri Feb 24 12:37:13 +0000 2017,RT @FemaleTexts: ITS ATTRACTIVE AF WHEN SOMEBODY SAYS THEY WANT YOU &amp; PROVES IT &amp; DOES EVERYTHING IN THEIR POWER NOT TO LOSE YOU.,negative
Fri Feb 24 12:37:13 +0000 2017,These scientists are turning radioactive waste into diamond batteries https://t.co/5kUBdntlwA #technology https://t.co/7Eox3ZM2T3,negative
Fri Feb 24 12:37:13 +0000 2017,RT @gitson_shiggles: Reduce your carbon footprint by not wearing the shitpile equivalent of fucking clown shoes,negative
Fri Feb 24 12:37:13 +0000 2017,#unemployed check out https://t.co/vZEuftoBoK  and turn on available when free to find work around current location. https://t.co/GsmSHOV071,negative
Fri Feb 24 12:37:13 +0000 2017,"RT @30secondindie: The Smiths - ""There Is A Light That Never Goes Out"" https://t.co/tiuQnWbuxv",negative
Fri Feb 24 12:37:13 +0000 2017,"""Dustin's blowing in the wind"", Carol?
#ISeeWhatYouDidThere ;-)
Steve prolly thought Nancy &amp; Jonathan played too much D&amp;D.
@DaleyReview",negative
Fri Feb 24 12:37:13 +0000 2017,@DaRealWillPower Will power is back to wwe to hunt down opponents......... But that RKO was dangerous and epic I'm not gonna lie.,negative
Fri Feb 24 12:37:13 +0000 2017,Youre still young and youre not supposed to have your whole life figured out yet Dont stress Everything will work out in due time. Lol ME,negative
Fri Feb 24 12:37:13 +0000 2017,Dam https://t.co/AABLIIrWcp,negative
Fri Feb 24 12:37:13 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/1GMiW1Jhii https://t.co/6XqQF1mhrW,negative
Fri Feb 24 12:37:14 +0000 2017,"RT @UrbanMediaLLC: work hard, be kind &amp; stay humbled.",negative
Fri Feb 24 12:37:14 +0000 2017,"Really glad I woke up late, feel like I'm gonna be sick, and have to work all god damn day :-)",negative
Fri Feb 24 12:37:14 +0000 2017,"Sun rising on a new life for you my man... soon. In the meantime, get your @$$ in to work https://t.co/Y5pLGT6zLl",negative
Fri Feb 24 12:37:14 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/fJfPvZTGDw",negative
Fri Feb 24 12:37:14 +0000 2017,Make sure you don't get more than you ordered  #CleanLeeds #Wheresthesticker #MandatoryDisplay https://t.co/i7SCOjlEaR,negative
Fri Feb 24 12:37:14 +0000 2017,RT @TheIrishField: Are you looking for a career in the horse industry? https://t.co/MEAHggrqBp @TheIrishFieldHW,negative
Fri Feb 24 12:37:14 +0000 2017,"@VP Such a joke. If GOP were interested in studies&amp;research, they would know vouchers don't work. Too bad they prefer alternative facts",negative
Fri Feb 24 12:37:14 +0000 2017,RT @InspowerMinds: Don't let the shadows of yesterday block out the sun from today.,negative
Fri Feb 24 12:37:14 +0000 2017,@Iamreessteve @rachaelhxx all this work getting in the way!,negative
Fri Feb 24 12:37:15 +0000 2017,THE SUN MAKES ME SO HAPPY,negative
Fri Feb 24 12:37:15 +0000 2017,"@jentiu Hi Ma., Would you try our formative assessment with videos app? https://t.co/erQk3c1GT1 https://t.co/YOKtlRW6Tp",negative
Fri Feb 24 12:37:15 +0000 2017,"Senaste nytt:
E85: 11,97
B95: 14,17
Diesel: 13,95
#St1KungalvChrist4v

2017-02-24 12:10:50",negative
Fri Feb 24 12:37:15 +0000 2017,3 PC Metal POLICE Stun Gun 260 Million Volt Rechargeable LED Flashlight + Case-S https://t.co/MkcuX7pbLu https://t.co/27kembUYrj,negative
Fri Feb 24 12:37:15 +0000 2017,Rob Green @RobGreenRecords @DJSpeedyGA - Ima Balla  https://t.co/M7obaEntfg https://t.co/CeVmCZ61ST,negative
Fri Feb 24 12:37:15 +0000 2017,"@ArethadKitson His cult is happy with freaking coal mining? Still yap about their wall/fence, drain swamp, etc Delusional is the word",negative
Fri Feb 24 12:37:14 +0000 2017,RT @cnnphilippines: President Rodrigo Duterte on EDSA People Power Revolution https://t.co/sDo55hwVGt https://t.co/7s961T9lvQ,negative
Fri Feb 24 12:37:15 +0000 2017,"RT @MenschOhneMusil: Camille #Pissarro ,  Morning Sunlight on the Snow, Eragny-sur-Epte ,1895, https://t.co/DMOPCIvnK4",negative
Fri Feb 24 12:37:15 +0000 2017,Man Skipped His Work For 6 Years And &gt;&gt; https://t.co/FOmckFl7ej,negative
Fri Feb 24 12:37:15 +0000 2017,LSE Lit Fest 2017 Book Review: Age of Anger: A History of the Present by Pankaj Mishra https://t.co/c4aca03AFh,negative
Fri Feb 24 12:37:15 +0000 2017,kaka sihh ganchar '^' https://t.co/s4RgEaBQRy,negative
Fri Feb 24 12:37:15 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/WTLM8Y8DqE",negative
Fri Feb 24 12:37:15 +0000 2017,so im not going to be doing client work for a little bit after these 2 eps im doing atm bc i gotta focus on my teams and school :P,negative
Fri Feb 24 12:37:16 +0000 2017,"Manjakan Customer, Dealer #Yamaha Mekar Motor Tawarkan Service Asik https://t.co/WgBCE14yo1 #otomotif",negative
Fri Feb 24 12:37:15 +0000 2017,"RT @MarZarzu: POWER TWEET ULIT! TOMORROW NA 'TO!

MARIS SA IPAGLABAN MO BUKAS",negative
Fri Feb 24 12:37:16 +0000 2017,@geophysics_tan Climate change is cauded by the Earth's orbit around the sun decaying. https://t.co/PhbqAdOZPS,negative
Fri Feb 24 12:37:14 +0000 2017,college work https://t.co/q2JlKE6kuy,negative
Fri Feb 24 12:37:16 +0000 2017,#boymom https://t.co/7TSx7gUGwz,negative
Fri Feb 24 12:37:16 +0000 2017,RT @S_B_Management: Deadly stink gas from Etch-A-Sketch?? (Hydrogen Sulfide!) #StrictlyBidness #Youtube #Trending https://t.co/SwBOzAd4HF,negative
Fri Feb 24 12:37:16 +0000 2017,12PCS JJPRO-5030 3Blade CW/CCW PC Propeller for FPV Racer Blue Green Yellow Three Color https://t.co/t6detkx3aV https://t.co/JA7ZDIt84q,negative
Fri Feb 24 12:37:16 +0000 2017,@Deligracy yep! my kitten came into heat for the 1st time when she was like 6 mnths,negative
Fri Feb 24 12:37:16 +0000 2017,RT @perfecuIiar: jusq https://t.co/cD46eV8o3E,negative
Fri Feb 24 12:37:16 +0000 2017,@Northpowergrid @JonathanMorrell Can't answer on twitter? Residents would also like to know why their power has been out FOR TWELVE HOURS.,negative
Fri Feb 24 12:37:16 +0000 2017,"If you're lost, I'll work with you.",negative
Fri Feb 24 12:37:16 +0000 2017,"RT @KelemenCari: The lobby of Trump International Hotel in Washington DC
Watch on #Periscope https://t.co/YwWP8nxIxd",negative
Fri Feb 24 12:37:16 +0000 2017,Vintage L.L. BEAN Ameribag Green Canvas Healthy Back Bag Slingback Backpack https://t.co/SioDt0pfjH https://t.co/EXcb4Dd8oE,negative
Fri Feb 24 12:37:16 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/GTox66KZ7x https://t.co/xY1FyHiPuj,negative
Fri Feb 24 12:37:16 +0000 2017,"Move Over Green Tea, It's Time For Green  https://t.co/9zGy8wmvzC",negative
Fri Feb 24 12:37:16 +0000 2017,"RT @MarkMoncayo: Watch the company you keep, bad energy brings everybody down",negative
Fri Feb 24 12:37:16 +0000 2017,"""Yeah something smells fruity"" And he's like ""Yeah that's the smell I'm smelling."" And then power walks away. So yeah, probably dying soon.",negative
Fri Feb 24 12:37:16 +0000 2017,Yes. We. Can. https://t.co/tpRbHwno1i,negative
Fri Feb 24 12:37:16 +0000 2017,Wet Nose Designs Fabulous Fall Leaves Dog Collar Autumn Gold Red Green Brown  https://t.co/vNJmTpHCFa https://t.co/uERY9tYCLF,negative
Fri Feb 24 12:37:16 +0000 2017,Pasti pedes nih https://t.co/Ms7ILQRusy,negative
Fri Feb 24 12:37:16 +0000 2017,Trump quiere aumentar el arsenal nuclear de EE.UU. https://t.co/W7qH3BgXB7,negative
Fri Feb 24 12:37:16 +0000 2017,ACEP calls on gov't to annul non-performing petroleum contracts https://t.co/f7TyJgwAj1,negative
Fri Feb 24 12:37:16 +0000 2017,"RT @allkpop: Park Seo Joon and Kim Ji Won to work together in new KBS2 drama!
https://t.co/u2eNS6ArVq https://t.co/TF5i6xiLPS",negative
